Date,Open,High,Low,Close,Adj Close,Volume
2017-05-26,32070.000000,33510.000000,31850.000000,33510.000000,30999.908203,5309300
2017-05-29,33250.000000,34610.000000,32900.000000,33950.000000,31406.955078,6195600
2017-05-30,34100.000000,34450.000000,33610.000000,34010.000000,31462.460938,3206000
2017-05-31,33900.000000,34200.000000,33350.000000,33650.000000,31129.427734,2926000
2017-06-01,33440.000000,33600.000000,33010.000000,33160.000000,30676.126953,2261300
2017-06-02,33220.000000,33810.000000,32670.000000,33540.000000,31027.667969,3654500
2017-06-05,33500.000000,34590.000000,33420.000000,34570.000000,31980.511719,3266100
2017-06-06,34940.000000,35330.000000,33880.000000,34630.000000,32036.017578,4438200
2017-06-07,35070.000000,35070.000000,34080.000000,34250.000000,31684.480469,3027600
2017-06-08,34490.000000,34760.000000,33940.000000,33980.000000,31434.707031,2629600
2017-06-09,34250.000000,34970.000000,34100.000000,34820.000000,32211.789063,3173000
2017-06-12,34120.000000,34390.000000,33250.000000,34020.000000,31471.708984,3363200
2017-06-13,33890.000000,34300.000000,33540.000000,34160.000000,31601.220703,2122700
2017-06-14,34990.000000,35260.000000,34760.000000,34760.000000,32156.283203,3121500
2017-06-15,35100.000000,36360.000000,35020.000000,36250.000000,33534.671875,4918500
2017-06-16,36000.000000,36680.000000,35850.000000,36040.000000,33340.398438,4438100
2017-06-19,36230.000000,37030.000000,36180.000000,36960.000000,34191.484375,3239300
2017-06-20,37600.000000,37720.000000,37270.000000,37450.000000,34644.785156,2888300
2017-06-21,37500.000000,37720.000000,37070.000000,37200.000000,34413.507813,2914700
2017-06-22,37200.000000,37730.000000,37110.000000,37400.000000,34598.535156,2269400
2017-06-23,37640.000000,38580.000000,37540.000000,38440.000000,35560.628906,4287600
2017-06-26,38950.000000,39440.000000,38820.000000,39280.000000,36337.710938,3628000
2017-06-27,39520.000000,39530.000000,38570.000000,39320.000000,36374.714844,3591600
2017-06-28,38910.000000,39140.000000,37710.000000,37870.000000,35033.324219,4055900
2017-06-29,38350.000000,38870.000000,37610.000000,38780.000000,35875.164063,4131400
2017-06-30,37500.000000,37980.000000,37380.000000,37680.000000,34857.554688,3404500
2017-07-03,37690.000000,37840.000000,36800.000000,36920.000000,34154.484375,2846400
2017-07-04,36720.000000,36750.000000,34940.000000,35090.000000,32461.560547,6285300
2017-07-05,34520.000000,35680.000000,34000.000000,35420.000000,32766.845703,6657700
2017-07-06,35580.000000,36000.000000,34840.000000,34950.000000,32332.050781,3559200
2017-07-07,34450.000000,35290.000000,34260.000000,35160.000000,32526.314453,3137400
2017-07-10,35790.000000,36640.000000,35490.000000,36470.000000,33738.191406,3904100
2017-07-11,36690.000000,36780.000000,35650.000000,36060.000000,33358.906250,3508800
2017-07-12,35920.000000,36430.000000,35740.000000,36020.000000,33321.902344,2393300
2017-07-13,36400.000000,36460.000000,35930.000000,36150.000000,33442.164063,2303000
2017-07-14,36150.000000,36160.000000,35700.000000,35880.000000,33192.382813,1706000
2017-07-17,35880.000000,35880.000000,35880.000000,35880.000000,33192.382813,0
2017-07-18,35570.000000,36600.000000,35520.000000,36500.000000,33765.945313,2711300
2017-07-19,36770.000000,37670.000000,36680.000000,37640.000000,34820.550781,3377900
2017-07-20,37800.000000,37800.000000,37090.000000,37320.000000,34524.523438,2669000
2017-07-21,37420.000000,37710.000000,37140.000000,37220.000000,34432.011719,1958100
2017-07-24,36960.000000,36960.000000,36230.000000,36240.000000,33525.417969,2152700
2017-07-25,35930.000000,36350.000000,35080.000000,35300.000000,32655.832031,3331000
2017-07-26,35320.000000,36060.000000,35250.000000,35770.000000,33090.625000,3288200
2017-07-27,37510.000000,38570.000000,37100.000000,38490.000000,35606.882813,8042600
2017-07-28,37890.000000,38250.000000,37330.000000,37460.000000,34654.039063,3850400
2017-07-31,37250.000000,37790.000000,36930.000000,37480.000000,34672.539063,2520700
2017-08-01,37170.000000,37540.000000,36920.000000,37100.000000,34321.003906,2345500
2017-08-02,37320.000000,38040.000000,37080.000000,37890.000000,35051.828125,3297200
2017-08-03,37690.000000,37810.000000,37220.000000,37370.000000,34570.781250,2344300
2017-08-04,37210.000000,37670.000000,36760.000000,37600.000000,34783.542969,2339200
2017-08-07,37810.000000,38440.000000,37650.000000,38160.000000,35301.605469,2648000
2017-08-08,38030.000000,38620.000000,37980.000000,38190.000000,35329.355469,2183700
2017-08-09,37970.000000,38030.000000,37420.000000,37490.000000,34681.792969,2259600
2017-08-10,37430.000000,37620.000000,36620.000000,36720.000000,33969.464844,2347200
2017-08-11,36720.000000,36720.000000,36720.000000,36720.000000,33969.464844,0
2017-08-14,36020.000000,36370.000000,35900.000000,36010.000000,33312.648438,2229600
2017-08-15,36400.000000,37020.000000,36310.000000,36640.000000,33895.460938,2177400
2017-08-16,36620.000000,36930.000000,36260.000000,36680.000000,33932.460938,1433200
2017-08-17,36520.000000,37040.000000,36500.000000,36680.000000,33932.460938,1528000
2017-08-18,36080.000000,36260.000000,35840.000000,36100.000000,33395.910156,2084100
2017-08-21,36230.000000,36300.000000,35630.000000,35740.000000,33062.871094,1588700
2017-08-22,35670.000000,36360.000000,35630.000000,36080.000000,33377.406250,1809700
2017-08-23,36350.000000,36510.000000,35920.000000,35980.000000,33284.890625,1478400
2017-08-24,36000.000000,36070.000000,35740.000000,35920.000000,33229.390625,1277900
2017-08-25,36060.000000,36130.000000,35710.000000,36040.000000,33340.398438,1367900
2017-08-28,36200.000000,36920.000000,36130.000000,36840.000000,34080.480469,1964200
2017-08-29,36560.000000,36780.000000,36280.000000,36500.000000,33765.945313,1765700
2017-08-30,36790.000000,36840.000000,36450.000000,36450.000000,33719.691406,1351100
2017-08-31,36570.000000,36760.000000,36480.000000,36640.000000,33895.460938,1252000
2017-09-01,36990.000000,37210.000000,36770.000000,36800.000000,34043.472656,1685300
2017-09-04,36600.000000,37010.000000,36530.000000,36780.000000,34024.972656,1255100
2017-09-05,36780.000000,36840.000000,35790.000000,35900.000000,33210.890625,2189800
2017-09-06,35440.000000,35820.000000,35040.000000,35760.000000,33081.371094,1914800
2017-09-07,35760.000000,36020.000000,35340.000000,35420.000000,32766.845703,1581300
2017-09-08,35390.000000,36170.000000,35360.000000,36000.000000,33303.398438,2121800
2017-09-11,36170.000000,36680.000000,36070.000000,36680.000000,33932.460938,1565700
2017-09-12,37000.000000,37940.000000,36900.000000,37880.000000,35042.574219,2666100
2017-09-13,38100.000000,38100.000000,37630.000000,37770.000000,34940.812500,1535600
2017-09-14,38000.000000,38400.000000,37660.000000,37670.000000,34848.304688,2009000
2017-09-15,37900.000000,38350.000000,37740.000000,38250.000000,35384.855469,2235000
2017-09-18,38250.000000,38250.000000,38250.000000,38250.000000,35384.855469,0
2017-09-19,39460.000000,41020.000000,39200.000000,40950.000000,37882.609375,6499700
2017-09-20,42000.000000,43040.000000,41460.000000,42890.000000,39677.296875,7081700
2017-09-21,42760.000000,42880.000000,41680.000000,41750.000000,38622.691406,4201800
2017-09-22,41820.000000,42380.000000,41030.000000,41130.000000,38049.132813,3836800
2017-09-25,41350.000000,41720.000000,41050.000000,41200.000000,38113.886719,2146000
2017-09-26,40600.000000,40800.000000,40000.000000,40420.000000,37392.316406,3017000
2017-09-27,40640.000000,41140.000000,40310.000000,40850.000000,37893.230469,2484000
2017-09-28,41310.000000,41830.000000,41000.000000,41570.000000,38561.113281,2811600
2017-09-29,41340.000000,41770.000000,41280.000000,41560.000000,38551.835938,1607800
2017-10-02,41770.000000,42070.000000,41570.000000,41720.000000,38700.257813,1676000
2017-10-03,41980.000000,42030.000000,41600.000000,41760.000000,38737.359375,1678600
2017-10-04,41900.000000,42180.000000,41760.000000,42020.000000,38978.539063,1893900
2017-10-05,42110.000000,42550.000000,42020.000000,42540.000000,39460.906250,2011100
2017-10-06,43490.000000,43930.000000,43260.000000,43670.000000,40509.113281,3369900
2017-10-09,43670.000000,43670.000000,43670.000000,43670.000000,40509.113281,0
2017-10-10,44000.000000,44400.000000,43300.000000,43390.000000,40249.378906,2700000
2017-10-11,43450.000000,44090.000000,43300.000000,44030.000000,40843.062500,2054900
2017-10-12,44400.000000,44500.000000,43610.000000,43700.000000,40536.941406,2284800
2017-10-13,43490.000000,44220.000000,43420.000000,44150.000000,40954.371094,2279300
2017-10-16,44340.000000,44600.000000,43980.000000,44310.000000,41102.789063,2147200
2017-10-17,44500.000000,44540.000000,43550.000000,43700.000000,40536.941406,2247400
2017-10-18,43700.000000,43790.000000,42670.000000,42920.000000,39813.402344,2139200
2017-10-19,43250.000000,43590.000000,42710.000000,43530.000000,40379.246094,2368500
2017-10-20,43340.000000,43880.000000,43250.000000,43620.000000,40462.730469,1571800
2017-10-23,44060.000000,44080.000000,43660.000000,43710.000000,40546.210938,1435100
2017-10-24,43940.000000,44130.000000,43650.000000,44100.000000,40907.988281,1749500
2017-10-25,44380.000000,45300.000000,44000.000000,44140.000000,40945.097656,4790300
2017-10-26,43480.000000,43680.000000,42220.000000,42410.000000,39340.312500,4195400
2017-10-27,42830.000000,43080.000000,42160.000000,42980.000000,39869.058594,2341000
2017-10-30,42900.000000,43250.000000,42440.000000,42870.000000,39767.015625,2317300
2017-10-31,45000.000000,45970.000000,43760.000000,43800.000000,40629.703125,8270800
2017-11-01,44060.000000,44380.000000,43150.000000,43380.000000,40240.109375,3086300
2017-11-02,43450.000000,43560.000000,42370.000000,42950.000000,39841.226563,2789100
2017-11-03,42950.000000,42950.000000,42950.000000,42950.000000,39841.226563,0
2017-11-06,43250.000000,43370.000000,42350.000000,42520.000000,39442.347656,2079700
2017-11-07,42500.000000,42890.000000,42120.000000,42810.000000,39711.363281,2128200
2017-11-08,42810.000000,43560.000000,42640.000000,43450.000000,40305.035156,2338100
2017-11-09,43520.000000,43890.000000,42560.000000,43070.000000,39952.542969,2814900
2017-11-10,42510.000000,43630.000000,42370.000000,43300.000000,40165.898438,2561800
2017-11-13,43810.000000,44400.000000,43610.000000,44050.000000,40861.609375,2922900
2017-11-14,44150.000000,44970.000000,44130.000000,44780.000000,41538.769531,2704400
2017-11-15,45040.000000,45360.000000,42840.000000,43090.000000,39971.097656,4568500
2017-11-16,43220.000000,44870.000000,43100.000000,44790.000000,41548.050781,3966600
2017-11-17,45300.000000,45680.000000,44430.000000,44830.000000,41585.148438,3946000
2017-11-20,44840.000000,45260.000000,44550.000000,44770.000000,41529.500000,1928300
2017-11-21,45200.000000,45250.000000,44350.000000,44500.000000,41279.039063,2143800
2017-11-22,44750.000000,45200.000000,44610.000000,45010.000000,41752.121094,2321200
2017-11-23,45010.000000,45010.000000,45010.000000,45010.000000,41752.121094,0
2017-11-24,45180.000000,46610.000000,45100.000000,46610.000000,43236.320313,4601700
2017-11-27,47610.000000,48190.000000,47120.000000,47720.000000,44265.968750,4268700
2017-11-28,47200.000000,47620.000000,46760.000000,47080.000000,43672.296875,2571500
2017-11-29,47540.000000,47580.000000,46060.000000,46230.000000,42883.820313,2781000
2017-11-30,45610.000000,45680.000000,44610.000000,45200.000000,41928.375000,3587800
2017-12-01,45900.000000,45920.000000,44870.000000,45290.000000,42011.859375,2301300
2017-12-04,45100.000000,45200.000000,44380.000000,44440.000000,41223.382813,2186100
2017-12-05,43550.000000,43910.000000,42840.000000,43020.000000,39906.164063,2874300
2017-12-06,43290.000000,43900.000000,43020.000000,43160.000000,40036.031250,2758500
2017-12-07,43800.000000,44670.000000,43660.000000,44480.000000,41260.484375,2485100
2017-12-08,44900.000000,44980.000000,43590.000000,43710.000000,40546.210938,2471200
2017-12-11,43800.000000,44380.000000,43400.000000,44380.000000,41167.722656,1822300
2017-12-12,44380.000000,44380.000000,43710.000000,43900.000000,40722.464844,1536600
2017-12-13,43430.000000,44140.000000,43100.000000,43930.000000,40750.292969,2045600
2017-12-14,43700.000000,43800.000000,42800.000000,43010.000000,39896.886719,2012200
2017-12-15,42500.000000,43380.000000,42320.000000,43030.000000,39915.437500,2283300
2017-12-18,43230.000000,43260.000000,42440.000000,43030.000000,39915.437500,2082700
2017-12-19,42960.000000,43160.000000,42670.000000,42690.000000,39600.050781,1543100
2017-12-20,42660.000000,42800.000000,42090.000000,42150.000000,39099.132813,1865200
2017-12-21,41880.000000,42390.000000,41700.000000,42200.000000,39145.515625,1692000
2017-12-22,42020.000000,42760.000000,41880.000000,42310.000000,39247.550781,1738200
2017-12-25,42350.000000,42720.000000,42170.000000,42360.000000,39293.929688,983700
2017-12-26,42150.000000,42360.000000,41620.000000,41680.000000,38663.156250,1606400
2017-12-27,41310.000000,42250.000000,41300.000000,41970.000000,38932.167969,2109700
2017-12-28,42100.000000,42270.000000,41070.000000,41100.000000,38125.132813,1696200
2017-12-29,41100.000000,41470.000000,40970.000000,41190.000000,38208.621094,1452300
2018-01-01,41190.000000,41190.000000,41190.000000,41190.000000,38208.621094,0
2018-01-02,41190.000000,41190.000000,41190.000000,41190.000000,38208.621094,0
2018-01-03,41190.000000,41190.000000,41190.000000,41190.000000,38208.621094,0
2018-01-04,42120.000000,43250.000000,41820.000000,43210.000000,40082.414063,2917700
2018-01-05,43600.000000,43620.000000,42500.000000,42610.000000,39525.835938,2493900
2018-01-08,42610.000000,42610.000000,42610.000000,42610.000000,39525.835938,0
2018-01-09,43000.000000,43470.000000,42700.000000,43140.000000,40017.472656,2222100
2018-01-10,43390.000000,44300.000000,43000.000000,44230.000000,41028.582031,2446600
2018-01-11,43860.000000,44140.000000,43700.000000,44120.000000,40926.546875,1553600
2018-01-12,44410.000000,45060.000000,44320.000000,44620.000000,41390.351563,2340600
2018-01-15,44990.000000,45330.000000,44650.000000,44860.000000,41612.980469,1933600
2018-01-16,44900.000000,45220.000000,44300.000000,45110.000000,41844.886719,1873100
2018-01-17,44600.000000,45400.000000,44580.000000,45290.000000,42011.859375,1941800
2018-01-18,46260.000000,46800.000000,45800.000000,46360.000000,43004.406250,4549800
2018-01-19,47030.000000,48380.000000,47020.000000,48320.000000,44822.542969,5098000
2018-01-22,48150.000000,49200.000000,48110.000000,48450.000000,44943.128906,3836900
2018-01-23,48400.000000,49770.000000,48220.000000,49590.000000,46000.617188,3897900
2018-01-24,49600.000000,49980.000000,47950.000000,48640.000000,45119.375000,3954800
2018-01-25,47680.000000,48440.000000,47240.000000,47770.000000,44312.347656,3133100
2018-01-26,48370.000000,48540.000000,47910.000000,48230.000000,44739.058594,2092000
2018-01-29,48460.000000,48600.000000,47760.000000,47900.000000,44432.937500,1699700
2018-01-30,47800.000000,47800.000000,47010.000000,47010.000000,43607.359375,2030900
2018-01-31,46600.000000,48570.000000,46570.000000,47970.000000,44497.871094,3153500
2018-02-01,49800.000000,49800.000000,47250.000000,48220.000000,44729.781250,6367400
2018-02-02,48440.000000,48750.000000,46950.000000,47170.000000,43755.785156,3327700
2018-02-05,46130.000000,47170.000000,46060.000000,46910.000000,43514.601563,2478900
2018-02-06,44810.000000,45720.000000,43120.000000,44470.000000,41251.207031,5337800
2018-02-07,46000.000000,46640.000000,44900.000000,44910.000000,41659.363281,3676000
2018-02-08,45000.000000,45100.000000,43700.000000,44320.000000,41112.066406,3403800
2018-02-09,42410.000000,43360.000000,42200.000000,43330.000000,40193.718750,3360600
2018-02-12,43330.000000,43330.000000,43330.000000,43330.000000,40193.718750,0
2018-02-13,44200.000000,45310.000000,44010.000000,44400.000000,41186.273438,3388500
2018-02-14,44580.000000,45150.000000,43870.000000,44310.000000,41102.789063,2988500
2018-02-15,45010.000000,45910.000000,44920.000000,45840.000000,42522.042969,3105100
2018-02-16,46170.000000,46250.000000,45550.000000,45840.000000,42522.042969,2172200
2018-02-19,46040.000000,46790.000000,45900.000000,46790.000000,43403.285156,1859800
2018-02-20,46590.000000,47350.000000,46470.000000,46960.000000,43560.980469,2297100
2018-02-21,47110.000000,47940.000000,46700.000000,47770.000000,44312.347656,3059800
2018-02-22,47600.000000,48070.000000,46870.000000,47180.000000,43765.058594,2640100
2018-02-23,47550.000000,48420.000000,47520.000000,48360.000000,44859.644531,2942500
2018-02-26,48950.000000,49470.000000,48510.000000,48770.000000,45239.972656,2728400
2018-02-27,49400.000000,49780.000000,49010.000000,49430.000000,45852.195313,3209600
2018-02-28,49240.000000,49490.000000,48820.000000,49080.000000,45527.535156,2710400
2018-03-01,48500.000000,48660.000000,48070.000000,48190.000000,44701.949219,2357800
2018-03-02,47100.000000,48780.000000,47080.000000,48600.000000,45082.277344,3120600
2018-03-05,48360.000000,48430.000000,45950.000000,46120.000000,42781.781250,3593300
2018-03-06,47280.000000,48180.000000,47180.000000,47520.000000,44080.445313,3219100
2018-03-07,47050.000000,47150.000000,46040.000000,46100.000000,42763.226563,3226700
2018-03-08,47040.000000,47970.000000,46820.000000,47970.000000,44497.871094,2810100
2018-03-09,48750.000000,49000.000000,47640.000000,48110.000000,44627.742188,3492500
2018-03-12,48950.000000,49160.000000,48160.000000,48400.000000,44896.753906,2507000
2018-03-13,48050.000000,48790.000000,47820.000000,48780.000000,45249.246094,1920500
2018-03-14,48400.000000,48670.000000,47950.000000,48220.000000,44729.781250,1720900
2018-03-15,48090.000000,49180.000000,48080.000000,49040.000000,45490.425781,2324600
2018-03-16,49240.000000,49880.000000,48970.000000,48990.000000,45444.050781,3286200
2018-03-19,49130.000000,49500.000000,48170.000000,48320.000000,44822.542969,2593300
2018-03-20,47870.000000,48270.000000,47180.000000,48230.000000,44739.058594,2837400
2018-03-21,48230.000000,48230.000000,48230.000000,48230.000000,44739.058594,0
2018-03-22,48540.000000,49080.000000,48280.000000,48980.000000,45434.769531,2429300
2018-03-23,47700.000000,48060.000000,47420.000000,47670.000000,44219.589844,2620100
2018-03-26,47250.000000,47440.000000,45980.000000,47390.000000,43959.859375,3256100
2018-03-27,48090.000000,48580.000000,47400.000000,47890.000000,44423.667969,3015700
2018-03-28,46800.000000,47310.000000,46310.000000,46650.000000,43711.539063,2765000
2018-03-29,46880.000000,46980.000000,46350.000000,46660.000000,43720.906250,1926700
2018-03-30,46980.000000,47420.000000,46710.000000,46860.000000,43908.308594,2203300
2018-04-02,47000.000000,47950.000000,46940.000000,47720.000000,44714.140625,1796300
2018-04-03,46820.000000,46900.000000,46100.000000,46270.000000,43355.476563,2875300
2018-04-04,46550.000000,46630.000000,45180.000000,45300.000000,42446.574219,2639600
2018-04-05,45770.000000,46150.000000,45090.000000,45480.000000,42615.238281,2143900
2018-04-06,44980.000000,45530.000000,44470.000000,45130.000000,42287.289063,2445600
2018-04-09,44700.000000,45780.000000,44430.000000,45520.000000,42652.718750,1875500
2018-04-10,45770.000000,45830.000000,44970.000000,45050.000000,42212.324219,2123900
2018-04-11,45300.000000,45610.000000,44690.000000,44690.000000,41874.996094,1689300
2018-04-12,45000.000000,45220.000000,44700.000000,44730.000000,41912.476563,1452800
2018-04-13,45160.000000,45590.000000,44940.000000,45280.000000,42427.835938,1570300
2018-04-16,45400.000000,45450.000000,44610.000000,44670.000000,41856.253906,1332800
2018-04-17,44450.000000,45060.000000,44170.000000,44420.000000,41622.007813,1561700
2018-04-18,44420.000000,44600.000000,43680.000000,44440.000000,41640.746094,2308400
2018-04-19,44550.000000,44890.000000,44090.000000,44160.000000,41378.378906,1508700
2018-04-20,44130.000000,45990.000000,44080.000000,45900.000000,43008.777344,3151200
2018-04-23,46020.000000,46440.000000,45540.000000,46300.000000,43383.585938,2775300
2018-04-24,46460.000000,46570.000000,46020.000000,46300.000000,43383.585938,1951900
2018-04-25,45980.000000,46470.000000,45900.000000,46370.000000,43449.175781,1848200
2018-04-26,46370.000000,46420.000000,45160.000000,45430.000000,42568.382813,2520400
2018-04-27,45000.000000,46750.000000,44970.000000,46170.000000,43261.777344,3300400
2018-04-30,46170.000000,46170.000000,46170.000000,46170.000000,43261.777344,0
2018-05-01,46490.000000,46750.000000,46030.000000,46160.000000,43252.402344,1653300
2018-05-02,46160.000000,46570.000000,46060.000000,46180.000000,43271.140625,1379200
2018-05-03,46180.000000,46180.000000,46180.000000,46180.000000,43271.140625,0
2018-05-04,46180.000000,46180.000000,46180.000000,46180.000000,43271.140625,0
2018-05-07,46530.000000,46590.000000,46250.000000,46540.000000,43608.468750,1253500
2018-05-08,46600.000000,47240.000000,46480.000000,47240.000000,44264.378906,1546500
2018-05-09,47230.000000,47470.000000,46170.000000,46240.000000,43327.367188,1738000
2018-05-10,46380.000000,46560.000000,45200.000000,45500.000000,42633.976563,1707100
2018-05-11,45710.000000,46200.000000,45550.000000,46100.000000,43196.183594,1255400
2018-05-14,46170.000000,46200.000000,45700.000000,45920.000000,43027.519531,994400
2018-05-15,46110.000000,46300.000000,45820.000000,46000.000000,43102.480469,890600
2018-05-16,46250.000000,46320.000000,45830.000000,45870.000000,42980.667969,1063200
2018-05-17,46010.000000,46640.000000,45710.000000,46580.000000,43645.945313,1425400
2018-05-18,46690.000000,46700.000000,45580.000000,45700.000000,42821.382813,1816300
2018-05-21,45420.000000,45440.000000,44400.000000,44500.000000,41696.964844,2215800
2018-05-22,44500.000000,44800.000000,43740.000000,44310.000000,41518.937500,1766100
2018-05-23,43800.000000,44200.000000,43300.000000,43530.000000,40788.062500,1956600
2018-05-24,42910.000000,43220.000000,42430.000000,42510.000000,39832.316406,2390600
2018-05-25,42060.000000,42840.000000,41710.000000,42470.000000,39794.839844,2275200
2018-05-28,41900.000000,42170.000000,41520.000000,41600.000000,38979.636719,1719600
2018-05-29,41810.000000,42560.000000,41670.000000,42400.000000,39729.246094,1504800
2018-05-30,42100.000000,44240.000000,41960.000000,44240.000000,41453.343750,4408000
2018-05-31,44700.000000,45000.000000,43610.000000,45000.000000,42165.472656,2790100
2018-06-01,44510.000000,44570.000000,43200.000000,43200.000000,40478.855469,2180800
2018-06-04,42510.000000,42750.000000,40470.000000,40470.000000,37920.812500,4013300
2018-06-05,40710.000000,41580.000000,40540.000000,40860.000000,38286.250000,3493300
2018-06-06,40900.000000,40950.000000,39160.000000,39610.000000,37114.988281,3571000
2018-06-07,39500.000000,41030.000000,39410.000000,40970.000000,38389.316406,3024000
2018-06-08,41000.000000,41880.000000,41000.000000,41590.000000,38970.265625,2209600
2018-06-11,41460.000000,41850.000000,40800.000000,41640.000000,39017.113281,1451600
2018-06-12,41800.000000,41800.000000,40950.000000,41710.000000,39082.707031,1742100
2018-06-13,40620.000000,40670.000000,38360.000000,39120.000000,36655.843750,5565900
2018-06-14,38000.000000,38130.000000,37130.000000,37130.000000,34791.199219,4490800
2018-06-15,37680.000000,38350.000000,37450.000000,37760.000000,35381.515625,3221700
2018-06-18,37990.000000,38180.000000,36810.000000,36970.000000,34641.277344,2384500
2018-06-19,36450.000000,36960.000000,35920.000000,36060.000000,33788.597656,2420000
2018-06-20,35560.000000,36750.000000,35340.000000,36650.000000,34341.433594,2777600
2018-06-21,37300.000000,37540.000000,35930.000000,36720.000000,34407.023438,2877400
2018-06-22,36500.000000,36990.000000,36120.000000,36480.000000,34182.144531,2041700
2018-06-25,36200.000000,36580.000000,36000.000000,36110.000000,33835.445313,1159400
2018-06-26,36000.000000,36420.000000,35560.000000,36070.000000,33797.968750,1651200
2018-06-27,36000.000000,36500.000000,35520.000000,35550.000000,33310.718750,1583300
2018-06-28,35510.000000,36120.000000,35110.000000,36030.000000,33760.492188,1561200
2018-06-29,36370.000000,36530.000000,35610.000000,36200.000000,33919.777344,1465100
2018-07-02,35910.000000,36580.000000,35640.000000,35750.000000,33498.128906,1417500
2018-07-03,36010.000000,36630.000000,35760.000000,36430.000000,34135.292969,1845600
2018-07-04,36030.000000,36100.000000,34220.000000,34510.000000,32336.230469,3040400
2018-07-05,34310.000000,35280.000000,34220.000000,34750.000000,32561.111328,2143400
2018-07-06,34840.000000,35060.000000,33900.000000,34720.000000,32533.001953,2276300
2018-07-09,35000.000000,35650.000000,34840.000000,35600.000000,33357.574219,1408600
2018-07-10,36050.000000,36240.000000,35370.000000,35510.000000,33273.238281,1522800
2018-07-11,35340.000000,35720.000000,34960.000000,35520.000000,33282.609375,1361600
2018-07-12,35720.000000,36040.000000,35220.000000,35820.000000,33563.714844,1339000
2018-07-13,36190.000000,36700.000000,36010.000000,36480.000000,34182.144531,1749300
2018-07-16,36480.000000,36480.000000,36480.000000,36480.000000,34182.144531,0
2018-07-17,37570.000000,37880.000000,36770.000000,37390.000000,35034.820313,2540600
2018-07-18,37840.000000,37970.000000,36430.000000,36630.000000,34322.695313,2335700
2018-07-19,36780.000000,37360.000000,36540.000000,37180.000000,34838.054688,1573000
2018-07-20,37290.000000,37430.000000,36940.000000,37320.000000,34969.230469,1383300
2018-07-23,36940.000000,37100.000000,36310.000000,36370.000000,34079.070313,1226500
2018-07-24,36240.000000,37060.000000,36000.000000,37030.000000,34697.503906,1468900
2018-07-25,36900.000000,37230.000000,36630.000000,37150.000000,34809.937500,1276200
2018-07-26,37450.000000,38190.000000,37250.000000,37580.000000,35212.851563,2005500
2018-07-27,37940.000000,38170.000000,37690.000000,37900.000000,35512.695313,1392800
2018-07-30,37650.000000,38020.000000,37310.000000,37540.000000,35175.375000,1142100
2018-07-31,36840.000000,37440.000000,36150.000000,36760.000000,34444.500000,2903200
2018-08-01,38000.000000,39330.000000,37710.000000,39100.000000,36637.109375,4585800
2018-08-02,39050.000000,39180.000000,37880.000000,38220.000000,35812.542969,2772500
2018-08-03,38560.000000,39130.000000,38150.000000,38260.000000,35850.019531,2153800
2018-08-06,38260.000000,38340.000000,36890.000000,36890.000000,34566.316406,2218000
2018-08-07,37000.000000,37330.000000,36720.000000,37240.000000,34894.269531,1284000
2018-08-08,37180.000000,37240.000000,36520.000000,37120.000000,34781.832031,1395700
2018-08-09,36610.000000,37450.000000,36550.000000,37400.000000,35044.191406,1259300
2018-08-10,37380.000000,37450.000000,36460.000000,36500.000000,34200.882813,1425500
2018-08-13,36100.000000,36120.000000,35420.000000,35680.000000,33432.535156,1716700
2018-08-14,35800.000000,36010.000000,35610.000000,35910.000000,33648.046875,967800
2018-08-15,35800.000000,35800.000000,34450.000000,34850.000000,32654.814453,2071500
2018-08-16,33900.000000,35150.000000,33730.000000,34500.000000,32326.863281,2543700
2018-08-17,34500.000000,35500.000000,34280.000000,35440.000000,33207.656250,1814000
2018-08-20,35400.000000,36750.000000,35360.000000,36670.000000,34360.175781,2129400
2018-08-21,36670.000000,37290.000000,36390.000000,37000.000000,34669.386719,2187500
2018-08-22,36860.000000,37610.000000,36840.000000,37560.000000,35194.109375,1638800
2018-08-23,37770.000000,37970.000000,37370.000000,37400.000000,35044.191406,1434000
2018-08-24,37600.000000,37870.000000,37500.000000,37870.000000,35484.589844,1324900
2018-08-27,37970.000000,38930.000000,37960.000000,38850.000000,36402.859375,1928200
2018-08-28,38990.000000,39230.000000,38520.000000,38670.000000,36234.191406,1717400
2018-08-29,38560.000000,39310.000000,38560.000000,39230.000000,36758.921875,1691400
2018-08-30,39600.000000,39990.000000,39340.000000,39990.000000,37471.046875,3673300
2018-08-31,39510.000000,40310.000000,39170.000000,40160.000000,37630.343750,2389700
2018-09-03,40000.000000,40550.000000,39800.000000,40090.000000,37564.753906,1972200
2018-09-04,40150.000000,40170.000000,39240.000000,39750.000000,37246.164063,1758400
2018-09-05,39600.000000,40030.000000,39330.000000,39650.000000,37152.468750,1502800
2018-09-06,38160.000000,38830.000000,37710.000000,38220.000000,35812.542969,3240500
2018-09-07,37670.000000,38700.000000,37600.000000,38530.000000,36103.015625,1756200
2018-09-10,38480.000000,38890.000000,38170.000000,38640.000000,36206.082031,1372600
2018-09-11,38890.000000,39350.000000,38720.000000,39150.000000,36683.957031,1303700
2018-09-12,39770.000000,39940.000000,39220.000000,39340.000000,36861.992188,1452300
2018-09-13,39350.000000,39860.000000,38570.000000,38740.000000,36299.785156,1538400
2018-09-14,38160.000000,38370.000000,37560.000000,38130.000000,35728.207031,2065900
